date,location_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,et0_fao_evapotranspiration
2024-09-15,Narok,21.7,10.4,17.0,0.0,0.0,10.9,3.27
2024-09-16,Narok,24.0,13.5,18.4,0.0,0.0,16.9,2.64
2024-09-17,Narok,22.0,8.8,15.7,0.0,0.0,15.1,3.4
2024-09-18,Narok,23.1,11.5,17.0,0.0,0.0,8.8,2.94
2024-09-19,Narok,23.5,12.8,17.1,0.0,0.0,16.8,3.61
2024-09-20,Narok,23.7,13.3,18.4,0.0,0.0,14.4,3.1
2024-09-21,Narok,22.1,12.4,16.7,0.0,0.0,10.2,3.76
2024-09-22,Narok,21.5,11.0,16.3,0.5,0.5,22.4,3.39
2024-09-23,Narok,21.4,9.3,16.3,0.5,0.5,15.6,3.33
2024-09-24,Narok,21.2,9.3,15.0,0.0,0.0,11.7,3.2
2024-09-25,Narok,21.7,10.7,17.2,0.0,0.0,12.9,2.63
2024-09-26,Narok,22.8,10.7,17.5,0.0,0.0,13.7,3.43
2024-09-27,Narok,24.4,12.1,17.8,0.0,0.0,16.1,2.67
2024-09-28,Narok,22.6,11.6,16.1,6.1,6.1,11.2,3.03
2024-09-29,Narok,21.8,12.0,16.8,0.0,0.0,8.3,3.36
2024-09-30,Narok,23.3,10.7,17.5,0.0,0.0,12.4,3.33
2024-10-01,Narok,23.8,13.1,18.1,2.2,2.2,12.4,3.05
2024-10-02,Narok,21.6,12.9,17.2,0.0,0.0,12.3,2.77
2024-10-03,Narok,22.3,10.4,16.5,0.0,0.0,10.5,3.5
2024-10-04,Narok,22.7,12.8,18.1,3.2,3.2,11.2,3.58
2024-10-05,Narok,22.8,13.1,17.4,0.0,0.0,14.4,3.95
2024-10-06,Narok,20.9,9.5,15.1,0.0,0.0,13.2,3.56
2024-10-07,Narok,20.6,11.2,16.5,8.7,8.7,9.1,3.63
2024-10-08,Narok,22.1,10.5,15.7,0.0,0.0,15.7,3.08
2024-10-09,Narok,23.6,11.6,18.5,0.0,0.0,7.3,3.44
2024-10-10,Narok,21.4,11.3,15.8,0.0,0.0,9.5,3.92
2024-10-11,Narok,22.5,11.2,16.5,0.0,0.0,25.8,3.03
2024-10-12,Narok,21.6,11.2,16.1,0.0,0.0,25.8,3.27
2024-10-13,Narok,21.1,9.6,16.1,0.0,0.0,12.8,2.65
2024-10-14,Narok,20.6,9.9,16.6,0.3,0.3,15.9,3.46
2024-10-15,Narok,20.9,11.9,17.0,1.5,1.5,9.6,2.96
2024-10-16,Narok,19.5,9.7,15.8,6.1,6.1,9.1,3.61
2024-10-17,Narok,21.0,10.7,15.7,1.8,1.8,8.9,3.28
2024-10-18,Narok,21.3,9.7,15.2,0.0,0.0,12.3,2.81
2024-10-19,Narok,22.9,11.5,17.1,14.9,14.9,16.1,2.98
2024-10-20,Narok,20.5,10.9,16.1,31.6,31.6,14.5,3.68
2024-10-21,Narok,20.0,10.6,16.0,6.8,6.8,17.8,3.71
2024-10-22,Narok,23.7,12.8,17.2,0.0,0.0,16.0,4.67
2024-10-23,Narok,23.1,11.6,16.6,3.9,3.9,19.1,3.24
2024-10-24,Narok,23.2,11.6,17.4,0.0,0.0,28.4,3.41
2024-10-25,Narok,22.6,11.6,17.1,0.0,0.0,10.3,3.61
2024-10-26,Narok,19.6,10.5,15.1,0.0,0.0,9.0,2.88
2024-10-27,Narok,22.2,11.4,17.9,0.0,0.0,15.4,3.85
2024-10-28,Narok,22.3,12.4,16.8,4.9,4.9,12.7,3.36
2024-10-29,Narok,21.4,10.2,15.6,0.0,0.0,20.1,2.65
2024-10-30,Narok,20.2,10.1,15.9,0.0,0.0,15.7,2.43
2024-10-31,Narok,21.3,12.1,17.6,10.0,10.0,14.9,3.81
2024-11-01,Narok,17.6,7.8,14.0,0.0,0.0,13.7,2.79
2024-11-02,Narok,21.6,12.3,16.9,0.0,0.0,7.3,3.19
2024-11-03,Narok,20.0,9.5,15.7,2.0,2.0,20.5,2.87
2024-11-04,Narok,22.3,10.5,16.3,0.0,0.0,12.0,3.44
2024-11-05,Narok,19.6,7.9,13.8,10.5,10.5,15.0,3.05
2024-11-06,Narok,21.9,9.6,16.4,6.8,6.8,10.4,2.65
2024-11-07,Narok,22.6,12.2,16.3,3.3,3.3,14.1,3.66
2024-11-08,Narok,25.1,13.9,19.4,0.0,0.0,23.9,3.22
2024-11-09,Narok,21.1,11.7,16.3,1.2,1.2,13.2,3.44
2024-11-10,Narok,22.1,9.9,16.2,4.7,4.7,14.6,3.1
2024-11-11,Narok,20.3,10.6,16.2,0.0,0.0,10.4,3.9
2024-11-12,Narok,21.3,9.5,15.3,16.9,16.9,8.4,3.2
2024-11-13,Narok,21.1,10.6,17.0,6.7,6.7,11.9,3.74
2024-11-14,Narok,18.9,7.9,14.7,0.0,0.0,20.6,2.91
2024-11-15,Narok,22.1,10.7,16.7,0.0,0.0,16.0,3.32
2024-11-16,Narok,20.4,10.2,15.7,0.0,0.0,8.6,2.96
2024-11-17,Narok,22.0,10.3,15.9,15.2,15.2,14.8,3.04
2024-11-18,Narok,19.5,9.6,15.3,0.0,0.0,11.8,3.51
2024-11-19,Narok,21.7,10.3,15.2,0.0,0.0,13.5,3.67
2024-11-20,Narok,24.5,13.0,18.5,0.0,0.0,18.5,3.83
2024-11-21,Narok,21.9,11.9,17.5,0.0,0.0,10.0,3.71
2024-11-22,Narok,22.4,11.5,17.8,0.0,0.0,16.4,4.45
2024-11-23,Narok,21.6,10.4,15.7,0.0,0.0,12.1,3.44
2024-11-24,Narok,22.7,10.9,16.2,0.0,0.0,10.1,3.01
2024-11-25,Narok,21.8,11.9,16.0,1.4,1.4,7.1,3.18
2024-11-26,Narok,21.5,9.0,15.7,0.0,0.0,10.3,2.89
2024-11-27,Narok,21.1,11.1,17.3,0.0,0.0,13.4,3.36
2024-11-28,Narok,21.9,10.2,16.8,0.0,0.0,8.7,2.77
2024-11-29,Narok,19.6,9.8,15.5,4.4,4.4,13.9,3.44
2024-11-30,Narok,21.8,9.7,16.2,0.0,0.0,13.6,2.86
2024-12-01,Narok,20.1,9.9,15.3,0.0,0.0,18.8,2.87
2024-12-02,Narok,19.7,11.1,15.4,4.9,4.9,8.9,2.93
2024-12-03,Narok,21.4,12.2,16.9,0.0,0.0,14.9,3.59
2024-12-04,Narok,22.0,10.7,17.4,1.7,1.7,19.8,4.28
2024-12-05,Narok,22.7,10.9,16.6,6.5,6.5,13.9,2.7
2024-12-06,Narok,21.5,12.7,17.0,3.0,3.0,14.3,2.52
2024-12-07,Narok,22.5,11.3,17.1,0.0,0.0,7.7,4.1
2024-12-08,Narok,24.5,14.9,19.2,0.0,0.0,10.5,3.49
2024-12-09,Narok,20.5,9.7,15.7,1.7,1.7,27.0,3.23
2024-12-10,Narok,22.7,12.8,17.1,0.0,0.0,12.0,3.25
2024-12-11,Narok,23.4,11.0,16.9,0.0,0.0,13.7,3.52
2024-12-12,Narok,22.8,12.8,17.2,0.0,0.0,14.0,3.23
2024-12-13,Narok,23.5,11.7,17.9,0.0,0.0,11.5,3.76
2024-12-14,Narok,21.3,11.9,16.6,9.0,9.0,17.8,3.3
2024-12-15,Narok,24.5,13.9,18.3,8.5,8.5,19.4,4.23
2024-12-16,Narok,20.2,10.0,16.2,7.0,7.0,15.3,3.65
2024-12-17,Narok,22.0,12.5,17.2,0.0,0.0,12.6,2.3
2024-12-18,Narok,23.3,13.1,19.4,0.0,0.0,13.7,3.59
2024-12-19,Narok,21.1,12.3,17.1,0.0,0.0,12.0,4.05
2024-12-20,Narok,23.3,12.5,17.7,2.7,2.7,13.5,2.98
2024-12-21,Narok,23.4,13.2,17.9,0.0,0.0,14.8,3.88
2024-12-22,Narok,22.4,12.5,17.4,0.0,0.0,12.4,3.55
2024-12-23,Narok,24.6,13.5,19.8,1.5,1.5,23.0,4.85
2024-12-24,Narok,23.1,12.5,17.9,3.6,3.6,12.3,3.22
2024-12-25,Narok,20.9,11.7,16.8,0.0,0.0,12.9,3.66
2024-12-26,Narok,21.9,12.9,18.2,1.4,1.4,22.9,3.24
2024-12-27,Narok,22.8,11.6,18.0,0.0,0.0,9.8,4.13
2024-12-28,Narok,21.4,11.8,16.8,0.0,0.0,18.3,3.42
2024-12-29,Narok,23.6,13.7,17.8,0.0,0.0,12.7,3.12
2024-12-30,Narok,23.8,12.6,17.4,0.0,0.0,14.7,2.82
2024-12-31,Narok,22.4,10.5,17.0,0.0,0.0,18.1,3.89
2017-06-14,Narok,25.7,17.7,22.0,0.0,0.0,14.0,3.6
2024-01-09,Narok,22.7,11.1,17.7,0.0,0.0,11.7,4.47
2017-07-11,Narok,23.3,14.3,19.1,0.0,0.0,11.1,4.62
2023-12-24,Narok,24.8,12.9,19.9,0.0,0.0,13.0,3.18
2019-11-15,Narok,20.8,11.0,17.0,6.2,6.2,12.4,2.8
2015-01-01,Nyeri,23.4,13.7,17.9,0.0,0.0,17.5,3.38
2015-01-02,Nyeri,22.3,11.1,17.9,0.0,0.0,7.0,3.63
2015-01-03,Nyeri,23.1,11.3,16.6,0.0,0.0,10.6,2.65
2015-01-04,Nyeri,22.1,11.2,17.3,0.0,0.0,13.5,3.7
2015-01-05,Nyeri,22.7,11.5,17.4,0.0,0.0,13.8,3.14
2015-01-06,Nyeri,21.5,11.2,17.5,0.0,0.0,12.1,3.44
2015-01-07,Nyeri,25.7,13.7,19.8,0.0,0.0,8.2,3.47
2015-01-08,Nyeri,23.8,11.0,17.1,0.0,0.0,15.4,4.22
2015-01-09,Nyeri,23.1,12.9,17.2,0.0,0.0,7.3,2.89
2015-01-10,Nyeri,23.0,10.3,17.0,0.0,0.0,10.7,2.4
2015-01-11,Nyeri,23.2,14.3,18.7,0.0,0.0,18.8,3.73
2015-01-12,Nyeri,22.2,10.6,17.1,0.0,0.0,19.5,3.39
2015-01-13,Nyeri,21.6,10.6,17.5,0.0,0.0,7.1,3.0
2015-01-14,Nyeri,22.8,13.3,18.6,0.0,0.0,13.2,3.44
2015-01-15,Nyeri,23.0,11.9,18.5,0.0,0.0,8.1,3.9
2015-01-16,Nyeri,23.3,10.0,16.7,0.0,0.0,7.2,3.73
2015-01-17,Nyeri,24.4,15.4,19.8,0.0,0.0,9.6,3.83
2015-01-18,Nyeri,23.4,13.1,18.1,0.0,0.0,19.1,3.15
2015-01-19,Nyeri,24.1,12.8,18.9,0.0,0.0,8.9,3.2
2015-01-20,Nyeri,23.2,11.5,18.2,0.0,0.0,15.3,3.56
2015-01-21,Nyeri,24.9,15.0,19.8,0.0,0.0,11.1,3.65
2015-01-22,Nyeri,22.4,13.4,17.5,0.0,0.0,11.4,3.64
2015-01-23,Nyeri,22.7,12.3,17.3,0.0,0.0,17.3,3.44
2015-01-24,Nyeri,23.6,12.6,18.4,0.0,0.0,9.9,4.01
2015-01-25,Nyeri,26.3,15.0,19.6,0.0,0.0,14.0,3.3
2015-01-26,Nyeri,24.3,12.3,18.1,0.0,0.0,25.1,3.31
2015-01-27,Nyeri,25.8,12.2,19.1,0.0,0.0,19.2,3.93
2015-01-28,Nyeri,24.5,13.6,19.9,0.0,0.0,10.7,4.15
2015-01-29,Nyeri,20.7,10.0,16.6,0.0,0.0,11.5,3.13
2015-01-30,Nyeri,23.7,15.4,19.7,0.0,0.0,10.8,3.85
2015-01-31,Nyeri,25.4,14.6,19.5,0.0,0.0,11.2,3.68
2015-02-01,Nyeri,23.7,12.3,17.7,0.0,0.0,9.1,4.06
2015-02-02,Nyeri,23.6,13.5,18.3,0.0,0.0,15.9,3.9
2015-02-03,Nyeri,22.3,11.5,17.8,0.0,0.0,10.8,3.89
2015-02-04,Nyeri,24.1,13.9,19.3,0.0,0.0,14.0,3.9
2015-02-05,Nyeri,22.2,11.1,17.7,0.0,0.0,10.7,3.42
2015-02-06,Nyeri,23.8,12.4,19.2,0.0,0.0,14.7,3.19
2015-02-07,Nyeri,26.5,15.3,20.0,0.0,0.0,11.6,4.05
2015-02-08,Nyeri,21.4,10.7,16.6,0.0,0.0,12.3,3.08
2015-02-09,Nyeri,24.7,14.0,19.0,0.0,0.0,12.7,3.84
2015-02-10,Nyeri,24.2,14.0,18.5,0.0,0.0,14.9,3.89
2015-02-11,Nyeri,23.5,11.9,18.1,1.0,1.0,8.2,3.49
2015-02-12,Nyeri,24.1,13.7,19.2,0.0,0.0,12.7,3.83
2015-02-13,Nyeri,25.3,13.2,18.6,0.0,0.0,13.9,3.6
2015-02-14,Nyeri,22.8,11.5,17.0,,0.0,12.1,2.75
2015-02-15,Nyeri,23.4,12.5,18.1,0.0,0.0,16.1,3.3
2015-02-16,Nyeri,24.4,11.8,18.8,0.0,0.0,38.6,2.93
2015-02-17,Nyeri,23.3,11.5,18.0,0.0,0.0,8.2,3.77
2015-02-18,Nyeri,22.8,13.2,17.4,0.0,0.0,10.4,4.73
2015-02-19,Nyeri,27.6,14.9,21.6,0.0,0.0,14.0,3.92
2015-02-20,Nyeri,27.0,15.4,20.5,0.0,0.0,16.6,3.49
2015-02-21,Nyeri,24.9,14.5,20.4,0.0,0.0,11.2,4.7
2015-02-22,Nyeri,24.6,12.5,19.1,1.2,1.2,11.8,3.54
2015-02-23,Nyeri,22.0,11.2,16.7,0.0,0.0,14.8,3.43
2015-02-24,Nyeri,24.1,13.2,18.7,0.0,0.0,17.6,3.69
2015-02-25,Nyeri,24.6,14.2,19.7,0.0,0.0,13.3,3.55
2015-02-26,Nyeri,24.1,12.0,18.6,0.0,0.0,14.5,3.61
2015-02-27,Nyeri,23.8,14.0,18.5,0.0,0.0,18.0,3.74
2015-02-28,Nyeri,25.4,12.6,19.6,0.0,0.0,7.4,4.35
2015-03-01,Nyeri,27.3,14.6,21.6,0.0,0.0,8.1,4.27
2015-03-02,Nyeri,23.8,14.7,19.6,2.4,2.4,10.0,3.7
2015-03-03,Nyeri,24.6,13.1,19.4,0.5,0.5,16.8,3.73
2015-03-04,Nyeri,23.2,12.7,18.5,0.0,0.0,13.5,3.74
2015-03-05,Nyeri,26.2,16.0,21.0,0.0,0.0,13.6,3.77
2015-03-06,Nyeri,25.6,13.2,19.8,2.2,2.2,11.4,3.73
2015-03-07,Nyeri,25.9,13.3,19.4,0.0,0.0,12.5,2.74
2015-03-08,Nyeri,25.7,14.7,19.2,0.0,0.0,10.0,3.87
2015-03-09,Nyeri,23.3,13.2,18.9,5.4,5.4,13.0,3.42
2015-03-10,Nyeri,26.0,13.1,19.8,0.0,0.0,7.5,4.08
2015-03-11,Nyeri,27.3,17.8,21.9,0.0,0.0,7.8,4.57
2015-03-12,Nyeri,24.9,15.6,19.8,0.0,0.0,17.9,3.79
2015-03-13,Nyeri,26.4,16.0,20.3,0.0,0.0,11.3,3.61
2015-03-14,Nyeri,23.6,14.6,18.9,4.5,4.5,16.4,3.39
2015-03-15,Nyeri,24.1,15.3,20.1,3.4,3.4,12.5,4.04
2015-03-16,Nyeri,23.8,12.9,18.2,1.2,1.2,7.1,4.49
2015-03-17,Nyeri,25.4,15.5,21.4,0.4,0.4,19.6,3.58
2015-03-18,Nyeri,24.3,13.2,19.3,0.0,0.0,21.5,3.34
2015-03-19,Nyeri,25.1,14.2,20.5,6.1,6.1,22.3,3.47
2015-03-20,Nyeri,24.9,13.3,20.1,0.0,0.0,11.6,3.92
2015-03-21,Nyeri,27.8,16.4,21.5,0.9,0.9,15.4,3.91
2015-03-22,Nyeri,26.9,16.0,20.6,0.0,0.0,12.7,3.45
2015-03-23,Nyeri,25.6,16.7,20.7,0.0,0.0,8.0,3.97
2015-03-24,Nyeri,24.9,12.6,18.2,0.0,0.0,14.3,3.8
2015-03-25,Nyeri,25.0,11.9,18.8,0.0,0.0,10.4,2.97
2015-03-26,Nyeri,22.8,12.7,18.8,0.0,0.0,26.0,3.43
2015-03-27,Nyeri,23.1,12.1,18.9,0.0,0.0,8.7,3.8
2015-03-28,Nyeri,22.9,12.6,19.0,9.5,9.5,18.3,3.96
2015-03-29,Nyeri,26.8,14.4,21.0,29.2,29.2,9.9,3.79
2015-03-30,Nyeri,25.9,13.6,19.9,0.0,0.0,18.2,4.04
2015-03-31,Nyeri,24.4,14.2,20.0,3.2,3.2,8.9,3.81
2015-04-01,Nyeri,23.0,13.6,19.0,0.0,0.0,10.7,3.46
2015-04-02,Nyeri,25.0,13.4,19.0,0.0,0.0,14.5,3.54
2015-04-03,Nyeri,23.3,14.4,18.5,0.0,0.0,13.3,3.54
2015-04-04,Nyeri,25.9,16.2,21.2,0.0,0.0,17.2,3.81
2015-04-05,Nyeri,24.0,15.5,20.2,2.5,2.5,9.4,4.55
2015-04-06,Nyeri,26.9,16.1,20.8,16.6,16.6,13.2,3.76
2015-04-07,Nyeri,26.4,14.4,20.3,11.4,11.4,9.2,4.21
2015-04-08,Nyeri,23.2,13.6,19.1,11.3,11.3,14.9,3.5
2015-04-09,Nyeri,23.8,14.4,20.0,9.1,9.1,13.5,3.52
2015-04-10,Nyeri,22.3,12.1,17.7,8.0,8.0,33.9,3.49
2015-04-11,Nyeri,24.9,16.7,20.9,0.0,0.0,17.2,3.55
2015-04-12,Nyeri,25.6,13.8,20.1,0.0,0.0,8.5,3.95
2015-04-13,Nyeri,25.3,14.5,20.4,10.7,10.7,22.4,3.75
2015-04-14,Nyeri,26.2,14.7,20.2,18.8,18.8,10.9,4.57
2015-04-15,Nyeri,26.3,15.9,20.8,3.9,3.9,22.2,4.33
2015-04-16,Nyeri,26.5,14.2,19.9,8.2,8.2,8.7,3.41
2015-04-17,Nyeri,25.8,15.4,20.2,0.0,0.0,21.2,4.17
2015-04-18,Nyeri,24.5,12.9,19.4,9.1,9.1,25.4,3.52
2015-04-19,Nyeri,24.4,15.3,19.9,0.0,0.0,14.2,4.62
2015-04-20,Nyeri,26.7,14.5,20.5,21.3,21.3,10.9,3.9
2015-04-21,Nyeri,26.7,14.3,21.2,7.2,7.2,13.6,4.03
2015-04-22,Nyeri,26.5,13.2,19.8,0.0,0.0,12.3,3.61
2015-04-23,Nyeri,24.7,12.2,18.6,2.0,2.0,7.7,3.23
2015-04-24,Nyeri,24.7,11.3,18.1,4.5,4.5,11.7,3.57
2015-04-25,Nyeri,26.2,15.7,19.9,0.0,0.0,10.4,3.62
2015-04-26,Nyeri,24.2,14.7,19.4,10.1,10.1,17.2,3.56
2015-04-27,Nyeri,27.4,15.6,20.8,23.6,23.6,21.6,3.8
2015-04-28,Nyeri,26.7,17.5,22.0,6.3,6.3,16.4,4.17
2015-04-29,Nyeri,24.9,14.4,19.3,12.8,12.8,15.0,3.69
2015-04-30,Nyeri,25.9,15.5,21.6,0.0,0.0,15.5,3.55
2015-05-01,Nyeri,26.2,15.9,21.5,2.0,2.0,6.1,4.33
2015-05-02,Nyeri,23.6,12.2,19.1,32.6,32.6,10.9,3.68
2015-05-03,Nyeri,25.0,14.4,19.7,0.0,0.0,15.7,3.95
2015-05-04,Nyeri,25.5,14.5,21.0,0.0,0.0,6.2,4.51
2015-05-05,Nyeri,26.0,13.9,19.3,0.0,0.0,9.8,4.0
2015-05-06,Nyeri,23.7,14.6,19.1,26.8,26.8,7.7,3.67
2015-05-07,Nyeri,25.1,16.8,21.1,0.0,0.0,11.4,2.89
2015-05-08,Nyeri,23.5,13.1,19.5,0.0,0.0,9.0,3.75
2015-05-09,Nyeri,23.8,12.7,19.5,0.0,0.0,8.2,4.39
2015-05-10,Nyeri,26.8,14.6,20.9,3.9,3.9,11.5,4.11
2015-05-11,Nyeri,26.1,14.3,20.3,1.2,1.2,20.0,3.98
2015-05-12,Nyeri,24.9,15.0,20.5,0.0,0.0,20.4,3.58
2015-05-13,Nyeri,28.0,16.9,21.8,18.8,18.8,9.9,3.73
2015-05-14,Nyeri,28.1,16.0,21.7,0.0,0.0,14.9,3.88
2015-05-15,Nyeri,24.6,14.1,18.3,4.3,4.3,9.6,4.4
2015-05-16,Nyeri,26.5,15.1,21.3,0.0,0.0,13.3,3.8
2015-05-17,Nyeri,26.9,14.5,20.3,9.0,9.0,21.5,3.31
2015-05-18,Nyeri,26.6,16.0,20.6,0.0,0.0,7.7,4.45
2015-05-19,Nyeri,,15.0,21.1,5.2,5.2,11.9,3.98
2015-05-20,Nyeri,28.2,17.8,22.2,0.0,0.0,14.0,4.06
2015-05-21,Nyeri,27.7,15.8,21.1,0.0,0.0,6.7,4.32
2015-05-22,Nyeri,26.2,15.9,20.1,0.0,0.0,21.4,3.92
2015-05-23,Nyeri,24.5,15.9,20.7,0.0,0.0,14.9,4.4
2015-05-24,Nyeri,23.3,13.9,18.5,0.0,0.0,12.0,2.52
2015-05-25,Nyeri,27.1,16.0,20.8,0.0,0.0,24.6,3.95
2015-05-26,Nyeri,27.2,15.2,20.4,0.0,0.0,8.8,2.97
2015-05-27,Nyeri,23.1,12.3,18.8,0.0,0.0,11.2,2.96
2015-05-28,Nyeri,23.6,12.5,18.5,0.0,0.0,15.1,3.61
2015-05-29,Nyeri,24.7,13.2,18.6,0.5,0.5,11.1,3.43
2015-05-30,Nyeri,23.4,14.9,19.1,0.0,0.0,20.0,3.8
2015-05-31,Nyeri,27.1,14.6,20.6,0.0,0.0,19.3,3.3
2015-06-01,Nyeri,26.1,13.4,19.8,1.0,1.0,12.0,3.92
2015-06-02,Nyeri,25.8,14.9,19.2,0.0,0.0,10.7,3.44
2015-06-03,Nyeri,23.8,14.7,19.7,6.4,6.4,11.6,3.93
2015-06-04,Nyeri,27.8,17.3,21.3,0.0,0.0,21.3,3.84
2015-06-05,Nyeri,25.2,15.3,19.6,0.0,0.0,15.9,3.84
2015-06-06,Nyeri,25.8,12.1,19.0,0.0,0.0,20.4,4.35
2015-06-07,Nyeri,28.3,16.6,22.3,2.0,2.0,21.0,4.32
2015-06-08,Nyeri,24.1,12.2,18.9,0.0,0.0,9.1,3.71
2015-06-09,Nyeri,26.9,15.5,20.4,0.0,0.0,13.8,3.43
2015-06-10,Nyeri,27.1,16.0,20.8,0.0,0.0,7.7,4.18
2015-06-11,Nyeri,26.7,14.7,19.9,5.3,5.3,12.1,4.43
2015-06-12,Nyeri,25.5,13.6,19.5,0.0,0.0,13.1,3.4
2015-06-13,Nyeri,27.1,16.0,21.1,0.0,0.0,15.1,3.47
2015-06-14,Nyeri,24.5,13.1,19.9,0.0,0.0,26.5,3.96
2015-06-15,Nyeri,26.7,15.5,20.4,0.0,0.0,11.5,4.57
2015-06-16,Nyeri,24.3,13.7,19.6,0.0,0.0,11.7,3.08
2015-06-17,Nyeri,26.8,15.1,21.5,0.0,0.0,6.8,4.19
2015-06-18,Nyeri,25.0,12.6,18.6,0.0,0.0,13.0,3.36
2015-06-19,Nyeri,23.6,13.8,18.2,0.0,0.0,11.3,3.64
2015-06-20,Nyeri,24.8,13.7,18.6,0.0,0.0,21.5,3.56
2015-06-21,Nyeri,23.7,15.2,19.4,0.0,0.0,18.3,3.61
2015-06-22,Nyeri,25.0,15.0,19.2,0.0,0.0,15.2,3.28
2015-06-23,Nyeri,26.1,14.6,19.6,0.0,0.0,16.5,3.6
2015-06-24,Nyeri,23.4,14.6,18.8,0.8,0.8,9.4,3.49
2015-06-25,Nyeri,24.1,15.8,19.9,0.0,0.0,11.3,3.39
2015-06-26,Nyeri,22.1,11.3,17.9,0.0,0.0,11.6,3.12
2015-06-27,Nyeri,22.4,11.0,18.0,0.0,0.0,13.9,3.82
2015-06-28,Nyeri,23.2,12.4,19.0,0.0,0.0,13.6,3.63
2015-06-29,Nyeri,22.5,11.7,18.5,0.0,0.0,14.7,3.5
2015-06-30,Nyeri,25.1,11.5,18.4,0.0,0.0,8.8,3.11
2015-07-01,Nyeri,24.0,11.9,18.6,0.0,0.0,9.0,3.61
2015-07-02,Nyeri,24.1,11.7,18.4,0.0,0.0,11.5,3.4
2015-07-03,Nyeri,25.2,13.0,19.5,0.0,0.0,9.4,2.78
2015-07-04,Nyeri,25.7,14.4,19.9,0.0,0.0,15.8,3.95
2015-07-05,Nyeri,27.0,16.4,20.5,0.0,0.0,23.9,4.32
2015-07-06,Nyeri,25.3,14.2,19.3,0.0,0.0,21.6,3.04
2015-07-07,Nyeri,24.6,12.8,18.3,0.0,0.0,13.1,3.96
2015-07-08,Nyeri,23.8,11.2,17.9,0.1,0.1,12.8,3.51
2015-07-09,Nyeri,22.7,12.0,17.8,0.0,0.0,13.1,3.52
2015-07-10,Nyeri,22.2,12.1,17.3,0.0,0.0,24.7,3.4
2015-07-11,Nyeri,24.3,13.1,19.6,0.0,0.0,26.9,3.1
2015-07-12,Nyeri,27.5,14.0,20.8,0.0,0.0,11.2,3.94
2015-07-13,Nyeri,24.6,12.8,18.8,0.0,0.0,12.9,3.92
2015-07-14,Nyeri,25.1,14.2,19.1,0.0,0.0,11.7,4.08
2015-07-15,Nyeri,22.0,10.2,16.4,0.0,0.0,24.2,3.55
2015-07-16,Nyeri,23.5,14.5,18.7,0.0,0.0,10.1,3.96
2015-07-17,Nyeri,22.0,13.4,18.0,0.0,0.0,9.0,3.82
2015-07-18,Nyeri,24.3,12.6,18.8,0.0,0.0,11.6,3.28
2015-07-19,Nyeri,23.9,11.2,17.8,0.0,0.0,11.9,3.44
2015-07-20,Nyeri,24.6,12.4,17.8,0.0,0.0,17.9,2.87
2015-07-21,Nyeri,22.8,11.1,17.7,2.9,2.9,10.2,3.23
2015-07-22,Nyeri,22.5,11.8,17.9,0.0,0.0,21.2,2.5
2015-07-23,Nyeri,25.5,16.0,20.7,0.0,0.0,12.0,4.19
2015-07-24,Nyeri,25.9,12.4,19.2,0.0,0.0,11.0,4.48
2015-07-25,Nyeri,20.9,10.7,16.9,0.0,0.0,15.6,2.96
2015-07-26,Nyeri,22.7,11.5,18.2,0.0,0.0,9.2,2.99
2015-07-27,Nyeri,23.4,13.9,18.0,0.0,0.0,28.8,2.91
2015-07-28,Nyeri,25.0,14.0,20.6,0.0,0.0,13.0,3.58
2015-07-29,Nyeri,22.9,10.5,16.4,0.0,0.0,7.6,3.4
2015-07-30,Nyeri,24.8,13.5,19.0,0.0,0.0,8.9,4.07
2015-07-31,Nyeri,24.0,13.2,19.1,0.0,0.0,11.3,3.4
2015-08-01,Nyeri,24.8,14.1,20.5,3.5,3.5,14.7,3.66
2015-08-02,Nyeri,25.1,15.5,20.0,0.0,0.0,18.1,3.46
2015-08-03,Nyeri,23.0,13.1,18.0,0.0,0.0,15.1,2.84
2015-08-04,Nyeri,22.4,11.5,16.4,0.0,0.0,13.4,2.64
2015-08-05,Nyeri,23.0,11.2,17.0,0.0,0.0,14.6,3.15
2015-08-06,Nyeri,23.2,11.0,17.3,0.0,0.0,11.8,3.86
2015-08-07,Nyeri,23.7,12.8,17.8,0.0,0.0,23.0,3.48
2015-08-08,Nyeri,22.5,12.9,17.2,0.0,0.0,10.2,3.03
2015-08-09,Nyeri,21.7,10.4,16.5,0.0,0.0,12.1,2.97
2015-08-10,Nyeri,22.9,11.8,18.6,0.0,0.0,10.1,3.87
2015-08-11,Nyeri,22.7,12.8,18.0,0.0,0.0,15.2,3.65
2015-08-12,Nyeri,24.0,11.9,17.4,0.0,0.0,19.2,3.33
2015-08-13,Nyeri,23.0,11.7,17.3,0.0,0.0,14.7,3.37
2015-08-14,Nyeri,22.8,12.1,17.1,0.0,0.0,14.1,3.2
2015-08-15,Nyeri,22.4,10.7,16.6,0.0,0.0,15.2,3.21
2015-08-16,Nyeri,26.7,15.6,20.5,0.0,0.0,17.6,4.05
2015-08-17,Nyeri,22.0,11.9,17.3,0.0,0.0,13.1,2.91
2015-08-18,Nyeri,21.8,11.6,17.0,0.0,0.0,19.7,3.81
2015-08-19,Nyeri,23.5,14.2,19.3,0.0,0.0,13.4,3.47
2015-08-20,Nyeri,21.1,10.9,17.2,0.0,0.0,11.7,3.1
